# Stepping through 194.225.0.0/16 every 1 IPs
194.225.244.65  cs.iritco.net
194.225.244.73  sw12.iritco.net
194.225.244.85  cs.iritco.net
194.225.244.89  cs.iritco.net
194.225.244.93  cs.iritco.net
194.225.244.97  cs.iritco.net
194.225.244.105  cs.iritco.net
194.225.244.113  cs.iritco.net
194.225.244.139  mail.nargan.com
194.225.244.141  gw.nargan.com
194.225.244.154  mail.yashar.ir
194.225.244.161  cs.iritco.net
194.225.244.193  cs.iritco.net
194.225.245.1  cs.iritco.net
194.225.245.33  cs.iritco.net.245.225.194.in-addr.arpa
194.225.245.42  mail.bankmellat.ir
194.225.245.65  cs.iritco.net
194.225.245.81  cs.iritco.net
194.225.245.97  cs.iritco.net
194.225.245.129  cs.iritco.net
194.225.245.193  sw12.iritco.net
194.225.245.225  sw12.iritco.net
194.225.246.33  sw11.iritco.net
194.225.247.1  cs.iritco.net
194.225.247.17  sw11.iritco.net
194.225.247.21  localmx.aryapetrogas.com
194.225.247.33  cs.iritco.net
194.225.247.49  sw12.iritco.net
194.225.247.65  sw13.iritco.net
194.225.247.73  cs.iritco.net
194.225.247.81  cs.iritco.net
194.225.247.97  cs.iritco.net
194.225.247.107  mail.cobeldarou.com
194.225.247.108  mail.cobeldarou.com
194.225.247.109  exsrv1.kgpharma.com
194.225.247.135  mail.wrm.ir
194.225.249.1  cs.iritco.net
# Took 655 seconds to scan 194.225.0.0/16 with stepsize 1
